Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
65	69	Female	Never	old_4	Neuroendocrine cells	48	38	26	20	7	16.2	60.4	18.4	67.2
65	69	Female	Never	old_4	Ovary	56	13	79	77	11	3.6	43.9	3.7	46.5
65	69	Female	Never	old_4	Pancreas, gallbladder	67	38	52	43	15	15.5	27.3	17.9	29.5
65	69	Female	Never	old_4	Plasma cell neoplasm	40	26	36	34	3	Inf	148.8	Inf	159.2
65	69	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Female	Never	old_4	Stomach, esophagus	41	34	29	18	14	20.5	38.1	23.3	42
65	69	Female	Never	old_4	Thyroid gland	0	0	7	0	7	Inf	60.9	Inf	65.1
65	69	Female	Never	old_4	Uterus	89	65	47	27	27	17.7	10.8	18.4	11.3
65	69	Male	Any	old_3	Anus	11	9	39	25	18	19.2	27.2	21.7	31.3
65	69	Male	Any	old_3	Bladder, urothelial	43	7	88	84	26	5.5	16.1	6	18.1
65	69	Male	Any	old_3	Bone and soft tissue	21	8	74	62	31	5	13.2	5.3	16.2
65	69	Male	Any	old_3	Breast	72	69	29	4	26	161.9	18.1	181.8	20.7
65	69	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Any	old_3	Colon, rectum	319	96	77	70	24	4.8	22.8	5.6	26.3
65	69	Male	Any	old_3	Head and neck	371	57	91	85	40	6	11.6	6.6	13.8
65	69	Male	Any	old_3	Kidney	21	10	72	51	44	6.8	9.4	7.4	10.9
65	69	Male	Any	old_3	Liver, bile duct	118	28	87	76	44	6.9	11.1	8.9	12.7
65	69	Male	Any	old_3	Lung	427	146	78	66	36	5.4	13.6	6.8	15.3
65	69	Male	Any	old_3	Lymphoid lineage	253	73	78	71	22	16.8	22.6	17.4	25.8
65	69	Male	Any	old_3	Melanocytic lineage	4	3	47	35	18	Inf	27	Inf	31.1
65	69	Male	Any	old_3	Myeloid lineage	0	0	18	1	18	Inf	26.9	Inf	30.9
65	69	Male	Any	old_3	Neuroendocrine cells	121	53	68	56	27	6.4	15.6	7.5	19
65	69	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Any	old_3	Pancreas, gallbladder	157	55	77	65	34	10.8	13.4	12.4	16.1
65	69	Male	Any	old_3	Plasma cell neoplasm	61	30	55	51	8	Inf	60.1	Inf	69.1
65	69	Male	Any	old_3	Prostate	100	23	85	77	36	22.8	10.9	24.8	13.3
65	69	Male	Any	old_3	Stomach, esophagus	109	48	70	56	32	7.3	17.1	8.8	19.8
65	69	Male	Any	old_3	Thyroid gland	0	0	18	0	18	Inf	27.1	Inf	31.2
65	69	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Any	old_4	Anus	10	8	30	22	10	21.6	47.4	24.4	54.9
65	69	Male	Any	old_4	Bladder, urothelial	24	6	79	75	15	6.1	29.5	6.7	33.3
65	69	Male	Any	old_4	Bone and soft tissue	13	7	58	46	23	6.6	17.5	7	21.6
65	69	Male	Any	old_4	Breast	62	60	18	2	16	279.2	28.9	313.5	33.6
65	69	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Any	old_4	Colon, rectum	256	85	71	67	14	5	37.6	5.7	43.8
65	69	Male	Any	old_4	Head and neck	168	48	80	71	29	7.1	15.3	7.8	18.4
65	69	Male	Any	old_4	Kidney	13	8	56	36	31	10.1	12.9	11	15.2
65	69	Male	Any	old_4	Liver, bile duct	64	22	75	65	28	7.6	16.2	9.8	18.6
65	69	Male	Any	old_4	Lung	338	119	72	65	21	5.5	22.2	7	25.2
65	69	Male	Any	old_4	Lymphoid lineage	141	66	60	53	14	23.9	35.6	24.9	41
65	69	Male	Any	old_4	Melanocytic lineage	3	2	31	23	10	Inf	46.9	Inf	54.3
65	69	Male	Any	old_4	Myeloid lineage	0	0	10	1	10	Inf	46.7	Inf	54
65	69	Male	Any	old_4	Neuroendocrine cells	98	48	61	51	19	7.1	20.9	8.4	25.8
65	69	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Any	old_4	Pancreas, gallbladder	91	47	60	49	22	13	19.8	14.8	24.1
65	69	Male	Any	old_4	Plasma cell neoplasm	50	29	44	42	4	Inf	109.7	Inf	127.1
65	69	Male	Any	old_4	Prostate	56	20	74	64	28	34.2	13.9	39.4	17.2
65	69	Male	Any	old_4	Stomach, esophagus	76	40	57	47	19	8.8	26.3	10.6	30.7
65	69	Male	Any	old_4	Thyroid gland	0	0	10	0	10	Inf	47	Inf	54.4
65	69	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Current	old_3	Anus	12	9	43	24	26	20.7	18.5	23.4	21.3
65	69	Male	Current	old_3	Bladder, urothelial	78	8	93	90	33	5	12.5	5.5	14.2
65	69	Male	Current	old_3	Bone and soft tissue	24	12	78	53	53	5.9	7.2	6.2	8.9
65	69	Male	Current	old_3	Breast	88	85	42	3	40	198	11.4	222.3	13.2
65	69	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Current	old_3	Colon, rectum	401	110	82	73	34	4.7	14.5	5.4	16.8
65	69	Male	Current	old_3	Head and neck	906	80	96	91	57	5.6	7.2	6.1	8.7
65	69	Male	Current	old_3	Kidney	28	14	79	48	60	7.2	6.7	7.8	8
65	69	Male	Current	old_3	Liver, bile duct	178	36	91	80	56	6.6	8.5	8.5	9.9
65	69	Male	Current	old_3	Lung	1151	204	92	82	54	4.3	8.7	5.4	9.8
65	69	Male	Current	old_3	Lymphoid lineage	262	82	78	69	31	17.4	15.4	18	18
65	69	Male	Current	old_3	Melanocytic lineage	4	3	50	33	26	Inf	18.4	Inf	21.2
65	69	Male	Current	old_3	Myeloid lineage	0	0	26	1	25	Inf	18.3	Inf	21.1
65	69	Male	Current	old_3	Neuroendocrine cells	287	74	87	74	48	4.9	8.1	5.8	10
65	69	Male	Current	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Current	old_3	Pancreas, gallbladder	222	72	84	67	50	10.4	8.7	11.9	10.6
65	69	Male	Current	old_3	Plasma cell neoplasm	63	32	56	49	12	Inf	38.8	Inf	44.8
65	69	Male	Current	old_3	Prostate	114	37	87	68	60	25.9	6.2	28.3	7.7
65	69	Male	Current	old_3	Stomach, esophagus	163	58	80	64	44	6.4	11.6	7.7	13.6
65	69	Male	Current	old_3	Thyroid gland	0	0	26	0	26	Inf	18.4	Inf	21.3
65	69	Male	Current	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Current	old_4	Anus	11	8	34	21	16	22.7	29.8	25.6	34.8
65	69	Male	Current	old_4	Bladder, urothelial	42	6	88	85	20	5.3	21.3	5.8	24.2
65	69	Male	Current	old_4	Bone and soft tissue	16	10	65	38	44	7.9	8.5	8.4	10.6
65	69	Male	Current	old_4	Breast	70	69	28	2	26	317.8	16.7	356.8	19.5
65	69	Male	Current	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Current	old_4	Colon, rectum	317	94	77	70	22	4.7	21.1	5.4	24.8
65	69	Male	Current	old_4	Head and neck	381	65	91	83	47	6.1	8.4	6.7	10.3
65	69	Male	Current	old_4	Kidney	17	11	67	35	49	10.5	7.9	11.4	9.6
65	69	Male	Current	old_4	Liver, bile duct	93	27	83	71	41	6.9	10.9	9	12.8
65	69	Male	Current	old_4	Lung	885	148	89	83	37	4.3	12.4	5.4	14.1
65	69	Male	Current	old_4	Lymphoid lineage	147	72	62	51	21	25	22.1	25.9	26.1
65	69	Male	Current	old_4	Melanocytic lineage	3	3	34	22	16	Inf	29.7	Inf	34.6
65	69	Male	Current	old_4	Myeloid lineage	0	0	16	1	15	Inf	29.5	Inf	34.3
65	69	Male	Current	old_4	Neuroendocrine cells	225	64	83	72	39	5.1	9.7	6.1	12.1
65	69	Male	Current	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Current	old_4	Pancreas, gallbladder	124	58	71	53	37	11.9	11.2	13.5	13.7
65	69	Male	Current	old_4	Plasma cell neoplasm	50	30	45	41	7	Inf	67.1	Inf	78.2
65	69	Male	Current	old_4	Prostate	67	31	78	54	52	40.5	7.1	46.7	8.9
65	69	Male	Current	old_4	Stomach, esophagus	110	46	71	58	30	7.1	15.8	8.6	18.8
65	69	Male	Current	old_4	Thyroid gland	0	0	16	0	16	Inf	29.7	Inf	34.6
65	69	Male	Current	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Former	old_3	Anus	11	9	39	25	18	19.3	27	21.7	31.1
65	69	Male	Former	old_3	Bladder, urothelial	50	7	90	86	27	5.3	15.3	5.8	17.2
65	69	Male	Former	old_3	Bone and soft tissue	21	8	74	62	31	5	13.5	5.3	16.4
65	69	Male	Former	old_3	Breast	71	68	29	4	26	161.1	18.3	180.9	21
65	69	Male	Former	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Former	old_3	Colon, rectum	327	96	78	71	24	4.8	22.5	5.5	26
65	69	Male	Former	old_3	Head and neck	332	57	90	83	40	6.2	11.5	6.7	13.7
65	69	Male	Former	old_3	Kidney	22	10	74	54	44	6.4	9.5	7	11
65	69	Male	Former	old_3	Liver, bile duct	121	28	87	77	43	6.8	11.3	8.8	12.8
65	69	Male	Former	old_3	Lung	414	145	77	65	36	5.4	13.7	6.8	15.4
65	69	Male	Former	old_3	Lymphoid lineage	253	73	78	71	23	16.8	22.5	17.4	25.7
65	69	Male	Former	old_3	Melanocytic lineage	4	3	47	35	18	Inf	26.8	Inf	30.8
65	69	Male	Former	old_3	Myeloid lineage	0	0	18	1	18	Inf	26.6	Inf	30.6
65	69	Male	Former	old_3	Neuroendocrine cells	118	53	67	55	27	6.5	16	7.6	19.4
65	69	Male	Former	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Former	old_3	Pancreas, gallbladder	150	56	76	63	35	11.1	13.3	12.8	16
65	69	Male	Former	old_3	Plasma cell neoplasm	61	30	55	51	8	Inf	59.5	Inf	68.4
65	69	Male	Former	old_3	Prostate	99	23	85	77	35	22.7	11.1	24.8	13.6
65	69	Male	Former	old_3	Stomach, esophagus	115	47	72	59	32	7	17.3	8.4	20.1
65	69	Male	Former	old_3	Thyroid gland	0	0	18	0	18	Inf	26.9	Inf	30.9
65	69	Male	Former	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Former	old_4	Anus	10	8	30	22	10	21.7	46.8	24.4	54.2
65	69	Male	Former	old_4	Bladder, urothelial	28	6	82	78	15	5.8	28.1	6.4	31.7
65	69	Male	Former	old_4	Bone and soft tissue	13	7	58	46	23	6.5	17.9	6.9	22
65	69	Male	Former	old_4	Breast	62	60	17	2	15	278.8	29.2	313	33.8
65	69	Male	Former	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Former	old_4	Colon, rectum	263	85	72	68	14	4.9	37.1	5.6	43.2
65	69	Male	Former	old_4	Head and neck	153	49	78	68	29	7.4	15.1	8.1	18.2
65	69	Male	Former	old_4	Kidney	14	8	58	39	30	9.3	13.1	10.1	15.4
65	69	Male	Former	old_4	Liver, bile duct	65	22	76	66	28	7.4	16.5	9.6	18.9
65	69	Male	Former	old_4	Lung	329	119	72	64	21	5.6	22.3	7.1	25.4
65	69	Male	Former	old_4	Lymphoid lineage	141	66	60	53	15	24	35.5	24.9	40.9
65	69	Male	Former	old_4	Melanocytic lineage	3	2	31	23	10	Inf	46.4	Inf	53.7
65	69	Male	Former	old_4	Myeloid lineage	0	0	11	1	10	Inf	46.1	Inf	53.4
65	69	Male	Former	old_4	Neuroendocrine cells	96	48	60	50	19	7.2	21.4	8.5	26.4
65	69	Male	Former	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Former	old_4	Pancreas, gallbladder	88	47	59	47	22	13.5	19.7	15.4	23.9
65	69	Male	Former	old_4	Plasma cell neoplasm	50	29	44	42	4	Inf	108.4	Inf	125.5
65	69	Male	Former	old_4	Prostate	56	20	74	64	27	34.1	14.2	39.3	17.6
65	69	Male	Former	old_4	Stomach, esophagus	80	40	60	50	19	8.2	26.8	9.9	31.3
65	69	Male	Former	old_4	Thyroid gland	0	0	11	0	11	Inf	46.4	Inf	53.7
65	69	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Never	old_3	Anus	11	8	37	26	15	18.7	34.4	21.1	39.5
65	69	Male	Never	old_3	Bladder, urothelial	25	7	80	74	22	6.3	19	6.9	21.4
65	69	Male	Never	old_3	Bone and soft tissue	19	6	72	66	17	4.6	29	4.9	34.2
65	69	Male	Never	old_3	Breast	66	63	23	4	19	149	25.2	167.2	28.8
65	69	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Never	old_3	Colon, rectum	283	90	74	68	19	5	31.1	5.7	35.6
65	69	Male	Never	old_3	Head and neck	194	48	82	75	29	6.8	18.8	7.4	21.8
65	69	Male	Never	old_3	Kidney	17	9	67	49	35	6.9	12.4	7.6	13.9
65	69	Male	Never	old_3	Liver, bile duct	93	26	83	72	39	7.3	13.1	9.4	14.7
65	69	Male	Never	old_3	Lung	164	125	43	24	25	14.6	20.4	18.5	22.9
65	69	Male	Never	old_3	Lymphoid lineage	249	69	77	72	18	16.5	28.4	17.1	32
65	69	Male	Never	old_3	Melanocytic lineage	4	3	45	36	15	Inf	34.1	Inf	39.1
65	69	Male	Never	old_3	Myeloid lineage	0	0	15	1	14	Inf	33.9	Inf	38.9
65	69	Male	Never	old_3	Neuroendocrine cells	60	45	36	25	15	13.2	35	15.2	41.1
65	69	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Never	old_3	Pancreas, gallbladder	137	49	74	64	26	10.9	19.2	12.5	23
65	69	Male	Never	old_3	Plasma cell neoplasm	61	30	54	51	6	Inf	77.4	Inf	88.8
65	69	Male	Never	old_3	Prostate	95	18	85	81	18	21.6	25.4	23.6	30
65	69	Male	Never	old_3	Stomach, esophagus	84	44	62	47	27	8.5	21.9	10.2	25.1
65	69	Male	Never	old_3	Thyroid gland	0	0	15	0	15	Inf	34.1	Inf	39.2
65	69	Male	Never	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Never	old_4	Anus	10	8	29	23	8	21.2	62.8	23.9	72.5
65	69	Male	Never	old_4	Bladder, urothelial	15	6	66	62	12	7.6	36.4	8.3	40.9
65	69	Male	Never	old_4	Bone and soft tissue	12	6	55	50	10	6.1	47.1	6.4	56
65	69	Male	Never	old_4	Breast	59	57	13	3	11	265	42.8	297.6	49.2
65	69	Male	Never	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Never	old_4	Colon, rectum	230	82	68	64	10	5.2	57.2	5.9	66.1
65	69	Male	Never	old_4	Head and neck	98	42	65	57	18	8.9	29.5	9.7	34.5
65	69	Male	Never	old_4	Kidney	11	7	48	35	21	10.5	20.2	11.4	22.6
65	69	Male	Never	old_4	Liver, bile duct	52	21	69	60	23	8.2	21.1	10.5	23.6
65	69	Male	Never	old_4	Lung	139	108	33	22	14	16.1	37	20.3	41.9
65	69	Male	Never	old_4	Lymphoid lineage	138	63	59	54	11	23.5	48	24.5	54.3
65	69	Male	Never	old_4	Melanocytic lineage	3	2	29	23	8	Inf	62	Inf	71.5
65	69	Male	Never	old_4	Myeloid lineage	0	0	8	1	8	Inf	61.7	Inf	71.2
65	69	Male	Never	old_4	Neuroendocrine cells	52	42	26	19	8	17.2	57.8	20.2	68.4
65	69	Male	Never	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
65	69	Male	Never	old_4	Pancreas, gallbladder	81	42	55	48	15	13.3	32.6	15.3	39.2
65	69	Male	Never	old_4	Plasma cell neoplasm	49	29	44	42	3	Inf	147.1	Inf	169.5
65	69	Male	Never	old_4	Prostate	52	16	72	69	11	31.8	40.1	36.7	47.8
65	69	Male	Never	old_4	Stomach, esophagus	60	38	46	36	15	11.3	36.8	13.4	42.4
65	69	Male	Never	old_4	Thyroid gland	0	0	8	0	8	Inf	62.1	Inf	71.5
65	69	Male	Never	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Female	Any	old_3	Anus	25	21	75	19	69	29.2	4.6	28.3	5
70	74	Female	Any	old_3	Bladder, urothelial	21	6	78	72	24	5.6	16.8	6.6	18.8
70	74	Female	Any	old_3	Bone and soft tissue	24	14	80	43	65	7.8	5.3	8.2	5.8
70	74	Female	Any	old_3	Breast	252	61	82	76	25	7.7	16.2	8.1	18.3
70	74	Female	Any	old_3	Cervix	16	3	85	82	18	3.8	24.3	4.1	27.6
70	74	Female	Any	old_3	Colon, rectum	291	89	77	69	26	5	16	5.6	18.1
70	74	Female	Any	old_3	Head and neck	161	60	81	63	49	6.8	7.5	7.1	8.6
70	74	Female	Any	old_3	Kidney	15	9	65	36	45	9.2	9.2	10.1	10.5
70	74	Female	Any	old_3	Liver, bile duct	64	27	78	59	46	10.7	11	14.7	12.5
70	74	Female	Any	old_3	Lung	392	118	78	70	29	4.8	15	6	17.1
70	74	Female	Any	old_3	Lymphoid lineage	224	66	77	71	22	19.1	20.9	18.9	23.6
70	74	Female	Any	old_3	Melanocytic lineage	3	2	36	21	19	Inf	22.5	Inf	25.4
70	74	Female	Any	old_3	Myeloid lineage	0	0	19	1	18	Inf	22.3	Inf	25.3
70	74	Female	Any	old_3	Neuroendocrine cells	120	49	71	59	28	6.3	14.1	8.1	16.8
70	74	Female	Any	old_3	Ovary	149	15	92	90	25	3	18	3.2	20.1
70	74	Female	Any	old_3	Pancreas, gallbladder	157	51	79	67	37	11.9	10.5	13.6	12.1
70	74	Female	Any	old_3	Plasma cell neoplasm	55	28	53	49	8	Inf	51	Inf	57.6
70	74	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Female	Any	old_3	Stomach, esophagus	71	45	59	37	35	11.9	15.4	14.8	17.6
70	74	Female	Any	old_3	Thyroid gland	0	0	19	0	19	Inf	22.5	Inf	25.5
70	74	Female	Any	old_3	Uterus	163	100	71	38	53	11.9	5.3	12.8	5.7
70	74	Female	Any	old_4	Anus	16	12	60	24	47	23.3	6.8	22.7	7.4
70	74	Female	Any	old_4	Bladder, urothelial	13	5	64	59	13	6.8	31.4	8	35.5
70	74	Female	Any	old_4	Bone and soft tissue	14	9	64	35	46	9.4	7.6	9.9	8.4
70	74	Female	Any	old_4	Breast	149	54	69	64	15	9.1	26.9	9.6	30.7
70	74	Female	Any	old_4	Cervix	7	3	69	66	10	4.7	43.9	5.1	50.4
70	74	Female	Any	old_4	Colon, rectum	232	78	71	66	15	5.1	28.6	5.8	32.9
70	74	Female	Any	old_4	Head and neck	85	47	64	45	34	9.3	11.1	9.8	12.9
70	74	Female	Any	old_4	Kidney	10	8	48	24	32	14.6	12.6	16.1	14.6
70	74	Female	Any	old_4	Liver, bile duct	38	20	62	46	30	12.9	16.1	17.9	18.4
70	74	Female	Any	old_4	Lung	315	102	73	68	17	5.1	24.9	6.2	29.1
70	74	Female	Any	old_4	Lymphoid lineage	124	60	59	52	14	27.6	34	27.3	38.9
70	74	Female	Any	old_4	Melanocytic lineage	3	2	22	13	10	Inf	41.3	Inf	47.2
70	74	Female	Any	old_4	Myeloid lineage	0	0	11	1	10	Inf	41	Inf	46.9
70	74	Female	Any	old_4	Neuroendocrine cells	98	44	64	55	20	6.8	19.1	8.9	23
70	74	Female	Any	old_4	Ovary	65	13	82	80	14	3.4	33.1	3.6	37.3
70	74	Female	Any	old_4	Pancreas, gallbladder	89	43	63	52	23	14.2	16.7	16.1	19.6
70	74	Female	Any	old_4	Plasma cell neoplasm	45	27	43	40	4	Inf	98.8	Inf	113
70	74	Female	Any	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Female	Any	old_4	Stomach, esophagus	50	37	42	27	21	16.6	24	20.5	27.7
70	74	Female	Any	old_4	Thyroid gland	0	0	11	0	11	Inf	41.3	Inf	47.2
70	74	Female	Any	old_4	Uterus	93	69	49	26	31	17.2	9.3	18.4	10
70	74	Female	Current	old_3	Anus	33	28	81	15	78	37.7	4.1	36.6	4.4
70	74	Female	Current	old_3	Bladder, urothelial	40	7	88	83	30	4.7	12.8	5.5	14.6
70	74	Female	Current	old_3	Bone and soft tissue	29	18	83	36	73	9.2	4.7	9.7	5.3
70	74	Female	Current	old_3	Breast	264	73	83	72	37	8	10.5	8.5	12.1
70	74	Female	Current	old_3	Cervix	23	3	90	87	24	3.6	17.4	3.8	20.1
70	74	Female	Current	old_3	Colon, rectum	375	104	82	72	36	4.8	11.4	5.4	13.3
70	74	Female	Current	old_3	Head and neck	395	93	92	76	67	5.6	5.4	5.8	6.3
70	74	Female	Current	old_3	Kidney	22	14	76	33	64	10.1	6	11.1	7.1
70	74	Female	Current	old_3	Liver, bile duct	98	35	85	64	59	9.7	8.1	13.4	9.4
70	74	Female	Current	old_3	Lung	1304	158	94	88	47	3.9	8.9	4.7	10.4
70	74	Female	Current	old_3	Lymphoid lineage	233	75	78	68	32	19.8	13.8	19.7	16
70	74	Female	Current	old_3	Melanocytic lineage	3	3	40	19	26	Inf	16.2	Inf	18.6
70	74	Female	Current	old_3	Myeloid lineage	0	0	26	1	25	Inf	16	Inf	18.5
70	74	Female	Current	old_3	Neuroendocrine cells	357	76	90	79	53	4.8	6.8	6.2	8.3
70	74	Female	Current	old_3	Ovary	150	17	92	89	31	3	14.1	3.2	16.1
70	74	Female	Current	old_3	Pancreas, gallbladder	227	68	86	70	52	11.4	7.3	13.1	8.7
70	74	Female	Current	old_3	Plasma cell neoplasm	56	29	54	48	12	Inf	34.9	Inf	40.2
70	74	Female	Current	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Female	Current	old_3	Stomach, esophagus	101	55	71	45	47	10.2	10.4	12.7	12.1
70	74	Female	Current	old_3	Thyroid gland	0	0	26	0	26	Inf	16.2	Inf	18.6
70	74	Female	Current	old_3	Uterus	164	102	71	38	54	12	5.3	12.9	5.7
70	74	Female	Current	old_4	Anus	19	15	67	20	58	27.7	5.5	27.1	6
70	74	Female	Current	old_4	Bladder, urothelial	22	6	79	75	19	5.2	21.6	6.2	25
70	74	Female	Current	old_4	Bone and soft tissue	17	12	72	28	61	11.8	5.7	12.4	6.6
70	74	Female	Current	old_4	Breast	157	61	71	61	25	9.6	15.2	10.1	17.8
70	74	Female	Current	old_4	Cervix	10	3	78	74	15	4.2	27.9	4.5	32.8
70	74	Female	Current	old_4	Colon, rectum	296	88	78	70	24	4.8	17	5.5	20.5
70	74	Female	Current	old_4	Head and neck	185	69	83	62	55	6.8	6.6	7.1	7.9
70	74	Female	Current	old_4	Kidney	14	11	64	22	54	15.9	6.9	17.6	8.3
70	74	Female	Current	old_4	Liver, bile duct	55	26	74	53	45	11.2	9.9	15.5	11.7
70	74	Female	Current	old_4	Lung	1018	125	92	88	33	3.9	12.6	4.8	15.2
70	74	Female	Current	old_4	Lymphoid lineage	131	66	61	49	23	29	19.6	28.7	23
70	74	Female	Current	old_4	Melanocytic lineage	3	2	26	12	16	Inf	26.4	Inf	30.9
70	74	Female	Current	old_4	Myeloid lineage	0	0	16	1	15	Inf	26.2	Inf	30.7
70	74	Female	Current	old_4	Neuroendocrine cells	280	64	87	77	45	4.9	8	6.5	9.8
70	74	Female	Current	old_4	Ovary	65	14	83	79	19	3.4	23.2	3.7	26.9
70	74	Female	Current	old_4	Pancreas, gallbladder	125	55	74	56	40	13.1	9.4	14.9	11.5
70	74	Female	Current	old_4	Plasma cell neoplasm	45	27	43	39	7	Inf	61.1	Inf	71.6
70	74	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Female	Current	old_4	Stomach, esophagus	68	44	57	36	33	13	13.8	16.1	16.3
70	74	Female	Current	old_4	Thyroid gland	0	0	16	0	16	Inf	26.4	Inf	30.9
70	74	Female	Current	old_4	Uterus	94	70	50	26	32	17.4	9.1	18.6	9.8
70	74	Female	Former	old_3	Anus	28	23	78	18	73	32.3	4.3	31.3	4.7
70	74	Female	Former	old_3	Bladder, urothelial	26	6	83	77	25	5.1	15.7	6.1	17.6
70	74	Female	Former	old_3	Bone and soft tissue	24	14	80	42	66	7.9	5.2	8.3	5.7
70	74	Female	Former	old_3	Breast	253	62	82	76	26	7.7	15.4	8.1	17.5
70	74	Female	Former	old_3	Cervix	18	3	87	85	19	3.7	23.4	3.9	26.7
70	74	Female	Former	old_3	Colon, rectum	306	91	78	70	27	4.9	15.4	5.5	17.4
70	74	Female	Former	old_3	Head and neck	165	65	81	61	52	7	7	7.3	7.9
70	74	Female	Former	old_3	Kidney	16	10	68	40	47	8.4	8.7	9.3	10
70	74	Female	Former	old_3	Liver, bile duct	68	27	79	61	46	10.3	10.7	14.2	12.1
70	74	Female	Former	old_3	Lung	448	121	81	73	30	4.6	14.1	5.7	16.2
70	74	Female	Former	old_3	Lymphoid lineage	225	67	77	70	23	19.2	19.9	19	22.5
70	74	Female	Former	old_3	Melanocytic lineage	3	2	36	21	20	Inf	21.5	Inf	24.3
70	74	Female	Former	old_3	Myeloid lineage	0	0	20	1	19	Inf	21.3	Inf	24.1
70	74	Female	Former	old_3	Neuroendocrine cells	135	51	74	62	30	6	12.8	7.7	15.3
70	74	Female	Former	old_3	Ovary	149	15	92	90	26	3	17.4	3.2	19.5
70	74	Female	Former	old_3	Pancreas, gallbladder	154	53	79	66	38	12.2	10	13.9	11.6
70	74	Female	Former	old_3	Plasma cell neoplasm	55	28	53	49	9	Inf	48.4	Inf	54.8
70	74	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Female	Former	old_3	Stomach, esophagus	76	45	61	41	35	11.2	14.8	13.8	17
70	74	Female	Former	old_3	Thyroid gland	0	0	20	0	20	Inf	21.5	Inf	24.4
70	74	Female	Former	old_3	Uterus	163	101	71	38	53	11.9	5.3	12.8	5.7
70	74	Female	Former	old_4	Anus	17	13	63	23	52	24.8	6.2	24.2	6.7
70	74	Female	Former	old_4	Bladder, urothelial	15	5	70	66	14	6	29.1	7.1	32.9
70	74	Female	Former	old_4	Bone and soft tissue	14	9	65	34	47	9.6	7.4	10.1	8.2
70	74	Female	Former	old_4	Breast	150	54	70	64	16	9.1	25.2	9.6	28.9
70	74	Female	Former	old_4	Cervix	8	3	73	70	11	4.4	41.8	4.8	48.1
70	74	Female	Former	old_4	Colon, rectum	244	79	73	68	16	5	27	5.7	31.2
70	74	Female	Former	old_4	Head and neck	87	49	65	44	37	9.6	10.1	10.1	11.7
70	74	Female	Former	old_4	Kidney	11	8	51	27	34	13.1	11.7	14.5	13.7
70	74	Female	Former	old_4	Liver, bile duct	40	21	64	48	30	12.3	15.5	17.1	17.7
70	74	Female	Former	old_4	Lung	358	104	76	71	19	4.8	22.9	5.9	27
70	74	Female	Former	old_4	Lymphoid lineage	125	61	59	52	15	27.8	31.9	27.5	36.6
70	74	Female	Former	old_4	Melanocytic lineage	3	2	22	13	11	Inf	39	Inf	44.6
70	74	Female	Former	old_4	Myeloid lineage	0	0	11	1	11	Inf	38.7	Inf	44.4
70	74	Female	Former	old_4	Neuroendocrine cells	109	45	68	58	22	6.5	17.1	8.4	20.6
