Sex	Lower	Upper	SEER_Draw	Stage	IR	N	Pop	Rate	NET
Female	50	54	Lung	I	6.8	1988	29226040	6.802153148356739	No
Female	50	54	Lung	II	1.54	450	29226040	1.5397227951511734	No
Female	50	54	Lung	III	7.67	2241	29226040	7.667819519852843	No
Female	50	54	Lung	IV	16.76	4898	29226040	16.759027223667662	No
Female	50	54	Lung	Unknown/missing	1.89	553	29226040	1.8921482349302197	No
Female	50	54	Lung	I	0.46	134	29226040	0.45849523233390493	NET
Female	50	54	Lung	II	0.18	52	29226040	0.1779235229952467	NET
Female	50	54	Lung	III	2.19	641	29226040	2.19324958153756	NET
Female	50	54	Lung	IV	4.36	1275	29226040	4.362547919594991	NET
Female	50	54	Lung	Unknown/missing	1.56	456	29226040	1.560252432419856	NET
Female	50	54	Lymphoma	I	5.85	1710	29226040	5.850946621574459	NotExpected
Female	50	54	Lymphoma	II	3.2	936	29226040	3.202623413914441	NotExpected
Female	50	54	Lymphoma	III	3.24	947	29226040	3.2402610822403584	NotExpected
Female	50	54	Lymphoma	IV	5.57	1627	29226040	5.566953306024353	NotExpected
Female	50	54	Lymphoma	Unknown/missing	1.79	524	29226040	1.7929216547982552	NotExpected
Female	50	54	Lymphoid Leukemia	I	0.09	26	29226040	0.08896176149762335	NotExpected
Female	50	54	Lymphoid Leukemia	II	0.07	20	29226040	0.06843212422894104	NotExpected
Female	50	54	Lymphoid Leukemia	III	0.11	31	29226040	0.1060697925548586	NotExpected
Female	50	54	Lymphoid Leukemia	IV	0.2	58	29226040	0.19845316026392903	NotExpected
Female	50	54	Lymphoid Leukemia	Unknown/missing	4.45	1300	29226040	4.448088074881168	NotExpected
Female	50	54	Melanoma	I	22.08	6454	29226040	22.083046488679273	NotExpected
Female	50	54	Melanoma	II	2.31	675	29226040	2.30958419272676	NotExpected
Female	50	54	Melanoma	III	1.57	460	29226040	1.5739388572656439	NotExpected
Female	50	54	Melanoma	IV	0.72	209	29226040	0.7151156981924339	NotExpected
Female	50	54	Melanoma	Unknown/missing	2.93	856	29226040	2.928894916998676	NotExpected
Female	50	54	Myeloid Neoplasm	I	0	0	29226040	0	NotExpected
Female	50	54	Myeloid Neoplasm	II	0	0	29226040	0	NotExpected
Female	50	54	Myeloid Neoplasm	III	0	0	29226040	0	NotExpected
Female	50	54	Myeloid Neoplasm	IV	0	0	29226040	0	NotExpected
Female	50	54	Myeloid Neoplasm	Unknown/missing	5.76	1683	29226040	5.758563253865389	NotExpected
Female	50	54	Plasma Cell Neoplasm	I	0	1	29226040	0.003421606211447052	NotExpected
Female	50	54	Plasma Cell Neoplasm	II	0	0	29226040	0	NotExpected
Female	50	54	Plasma Cell Neoplasm	III	0	0	29226040	0	NotExpected
Female	50	54	Plasma Cell Neoplasm	IV	0	0	29226040	0	NotExpected
Female	50	54	Plasma Cell Neoplasm	Unknown/missing	5.79	1693	29226040	5.7927793159798595	NotExpected
Female	50	54	Ovary	I	6.41	1872	29226040	6.405246827828882	NotExpected
Female	50	54	Ovary	II	2.15	629	29226040	2.1521903070001955	NotExpected
Female	50	54	Ovary	III	7.09	2072	29226040	7.0895680701182915	NotExpected
Female	50	54	Ovary	IV	4.17	1220	29226040	4.1743595779654035	NotExpected
Female	50	54	Ovary	Unknown/missing	2.65	774	29226040	2.6483232076600185	NotExpected
Female	50	54	Pancreas	I	0.47	137	29226040	0.46876005096824613	No
Female	50	54	Pancreas	II	2.04	597	29226040	2.04269890823389	No
Female	50	54	Pancreas	III	0.76	223	29226040	0.7630181851526926	No
Female	50	54	Pancreas	IV	3.83	1118	29226040	3.8253557443978043	No
Female	50	54	Pancreas	Unknown/missing	1.06	311	29226040	1.0641195317600332	No
Female	50	54	Pancreas	I	0.16	46	29226040	0.15739388572656438	NET
Female	50	54	Pancreas	II	0.13	39	29226040	0.133442642246435	NET
Female	50	54	Pancreas	III	0.02	7	29226040	0.023951243480129364	NET
Female	50	54	Pancreas	IV	0.33	96	29226040	0.328474196298917	NET
Female	50	54	Pancreas	Unknown/missing	0.03	10	29226040	0.03421606211447052	NET
Female	50	54	Prostate	I	0	0	29226040	0	NotExpected
Female	50	54	Prostate	II	0	0	29226040	0	NotExpected
Female	50	54	Prostate	III	0	0	29226040	0	NotExpected
Female	50	54	Prostate	IV	0	0	29226040	0	NotExpected
Female	50	54	Prostate	Unknown/missing	0	0	29226040	0	NotExpected
Female	50	54	Sarcoma	I	1.29	378	29226040	1.2933671479269857	NotExpected
Female	50	54	Sarcoma	II	0.55	160	29226040	0.5474569938315283	NotExpected
Female	50	54	Sarcoma	III	0.62	180	29226040	0.6158891180604693	NotExpected
Female	50	54	Sarcoma	IV	0.74	215	29226040	0.7356453354611162	NotExpected
Female	50	54	Sarcoma	Unknown/missing	5.86	1712	29226040	5.857789833997352	NotExpected
Female	50	54	Stomach	I	0.96	280	29226040	0.9580497392051746	No
Female	50	54	Stomach	II	0.41	119	29226040	0.4071711391621992	No
Female	50	54	Stomach	III	0.47	138	29226040	0.47218165717969324	No
Female	50	54	Stomach	IV	2.33	680	29226040	2.3266922237839953	No
Female	50	54	Stomach	Unknown/missing	1.69	494	29226040	1.6902734684548435	No
Female	50	54	Stomach	I	0.09	26	29226040	0.08896176149762335	NET
Female	50	54	Stomach	II	0	1	29226040	0.003421606211447052	NET
Female	50	54	Stomach	III	0.01	2	29226040	0.006843212422894104	NET
Female	50	54	Stomach	IV	0.03	10	29226040	0.03421606211447052	NET
Female	50	54	Stomach	Unknown/missing	0.02	6	29226040	0.020529637268682312	NET
Female	50	54	Thyroid	I	20.5	5990	29226040	20.49542120656784	NotExpected
Female	50	54	Thyroid	II	4.12	1204	29226040	4.119613878582251	NotExpected
Female	50	54	Thyroid	III	6.6	1930	29226040	6.60369998809281	NotExpected
Female	50	54	Thyroid	IV	2.42	707	29226040	2.4190755914930655	NotExpected
Female	50	54	Thyroid	Unknown/missing	2.21	646	29226040	2.2103576125947955	NotExpected
Female	50	54	Urothelial Tract	I	0.18	52	29226040	0.1779235229952467	No
Female	50	54	Urothelial Tract	II	0.08	22	29226040	0.07527533665183515	No
Female	50	54	Urothelial Tract	III	0.12	36	29226040	0.12317782361209388	No
Female	50	54	Urothelial Tract	IV	0.25	72	29226040	0.24635564722418776	No
Female	50	54	Urothelial Tract	Unknown/missing	0.04	13	29226040	0.04448088074881167	No
Female	50	54	Urothelial Tract	I	0	0	29226040	0	NET
Female	50	54	Urothelial Tract	II	0	0	29226040	0	NET
Female	50	54	Urothelial Tract	III	0	0	29226040	0	NET
Female	50	54	Urothelial Tract	IV	0	0	29226040	0	NET
Female	50	54	Urothelial Tract	Unknown/missing	0	0	29226040	0	NET
Female	50	54	Uterus	I	30.39	8882	29226040	30.390706370072717	No
Female	50	54	Uterus	II	2.6	761	29226040	2.6038423269112063	No
Female	50	54	Uterus	III	5.17	1511	29226040	5.170046985496495	No
Female	50	54	Uterus	IV	2.15	628	29226040	2.148768700788749	No
Female	50	54	Uterus	Unknown/missing	2.62	766	29226040	2.6209503579684417	No
Female	50	54	Uterus	I	0	1	29226040	0.003421606211447052	NET
Female	50	54	Uterus	II	0	1	29226040	0.003421606211447052	NET
Female	50	54	Uterus	III	0	1	29226040	0.003421606211447052	NET
Female	50	54	Uterus	IV	0.02	5	29226040	0.01710803105723526	NET
Female	50	54	Uterus	Unknown/missing	0.03	8	29226040	0.027372849691576415	NET
Female	50	54	CUP	I	0	0	29226040	0	NotExpected
Female	50	54	CUP	II	0	0	29226040	0	NotExpected
Female	50	54	CUP	III	0	0	29226040	0	NotExpected
Female	50	54	CUP	IV	0	0	29226040	0	NotExpected
Female	50	54	CUP	Unknown/missing	5.09	1489	29226040	5.09477164884466	NotExpected
Female	50	54	Brain	I	0	0	29226040	0	NotExpected
Female	50	54	Brain	II	0	0	29226040	0	NotExpected
Female	50	54	Brain	III	0	0	29226040	0	NotExpected
Female	50	54	Brain	IV	0	0	29226040	0	NotExpected
Female	50	54	Brain	Unknown/missing	6.22	1817	29226040	6.217058486199294	NotExpected
Female	50	54	[OTHER]	I	1.91	558	29226040	1.909256265987455	NotExpected
Female	50	54	[OTHER]	II	1.04	304	29226040	1.040168288279904	NotExpected
Female	50	54	[OTHER]	III	0.94	274	29226040	0.9375201019364923	NotExpected
Female	50	54	[OTHER]	IV	0.92	268	29226040	0.9169904646678099	NotExpected
Female	50	54	[OTHER]	Unknown/missing	10.57	3090	29226040	10.57276319337139	NotExpected
Female	55	59	Anus	I	1.1	291	26474365	1.0991765052721756	NotExpected
Female	55	59	Anus	II	1.64	433	26474365	1.6355444219341992	NotExpected
Female	55	59	Anus	III	1.78	472	26474365	1.7828567370737691	NotExpected
Female	55	59	Anus	IV	0.47	125	26474365	0.4721548562165703	NotExpected
Female	55	59	Anus	Unknown/missing	1.22	323	26474365	1.2200481484636174	NotExpected
Female	55	59	Bladder	I	1.79	473	26474365	1.786633975923502	No
Female	55	59	Bladder	II	0.95	251	26474365	0.948086951282873	No
Female	55	59	Bladder	III	0.38	100	26474365	0.3777238849732562	No
Female	55	59	Bladder	IV	1.12	296	26474365	1.1180626995208383	No
Female	55	59	Bladder	Unknown/missing	0.38	101	26474365	0.38150112382298873	No
Female	55	59	Bladder	I	0	0	26474365	0	NET
Female	55	59	Bladder	II	0.03	7	26474365	0.026440671948127933	NET
Female	55	59	Bladder	III	0.01	2	26474365	0.007554477699465124	NET
Female	55	59	Bladder	IV	0.02	5	26474365	0.018886194248662808	NET
Female	55	59	Bladder	Unknown/missing	0	0	26474365	0	NET
Female	55	59	Breast	I	123.7	32750	26474365	123.7045723287414	NotExpected
Female	55	59	Breast	II	86.99	23030	26474365	86.9898107093409	NotExpected
Female	55	59	Breast	III	29.89	7914	26474365	29.893068256783497	NotExpected
Female	55	59	Breast	IV	15.15	4011	26474365	15.150505026277308	NotExpected
Female	55	59	Breast	Unknown/missing	11.48	3040	26474365	11.482806103186988	NotExpected
Female	55	59	Cervix	I	4.14	1096	26474365	4.139853779306888	No
Female	55	59	Cervix	II	1.73	457	26474365	1.726198154327781	No
Female	55	59	Cervix	III	2.71	717	26474365	2.708280255258247	No
Female	55	59	Cervix	IV	2.27	600	26474365	2.266343309839537	No
Female	55	59	Cervix	Unknown/missing	0.98	259	26474365	0.9783048620807336	No
Female	55	59	Cervix	I	0.03	7	26474365	0.026440671948127933	NET
Female	55	59	Cervix	II	0.02	5	26474365	0.018886194248662808	NET
Female	55	59	Cervix	III	0.02	4	26474365	0.015108955398930249	NET
Female	55	59	Cervix	IV	0.09	23	26474365	0.08687649354384892	NET
Female	55	59	Cervix	Unknown/missing	0.02	4	26474365	0.015108955398930249	NET
Female	55	59	Colon/Rectum	I	11.94	3162	26474365	11.94362924285436	No
Female	55	59	Colon/Rectum	II	11.21	2969	26474365	11.214622144855976	No
Female	55	59	Colon/Rectum	III	14.41	3814	26474365	14.406388972879991	No
Female	55	59	Colon/Rectum	IV	11.92	3157	26474365	11.924743048605698	No
Female	55	59	Colon/Rectum	Unknown/missing	5.78	1530	26474365	5.77917544009082	No
Female	55	59	Colon/Rectum	I	0.2	54	26474365	0.20397089788555836	NET
Female	55	59	Colon/Rectum	II	0.03	9	26474365	0.03399514964759306	NET
Female	55	59	Colon/Rectum	III	0.12	32	26474365	0.12087164319144199	NET
Female	55	59	Colon/Rectum	IV	0.31	83	26474365	0.31351082452780266	NET
Female	55	59	Colon/Rectum	Unknown/missing	0.05	14	26474365	0.052881343896255865	NET
Female	55	59	Esophagus	I	0.45	120	26474365	0.45326866196790744	No
Female	55	59	Esophagus	II	0.6	160	26474365	0.6043582159572098	No
Female	55	59	Esophagus	III	0.63	167	26474365	0.6307988879053379	No
Female	55	59	Esophagus	IV	0.91	240	26474365	0.9065373239358149	No
Female	55	59	Esophagus	Unknown/missing	0.4	107	26474365	0.4041645569213841	No
Female	55	59	Esophagus	I	0	1	26474365	0.003777238849732562	NET
Female	55	59	Esophagus	II	0	0	26474365	0	NET
Female	55	59	Esophagus	III	0	0	26474365	0	NET
Female	55	59	Esophagus	IV	0.01	3	26474365	0.011331716549197686	NET
Female	55	59	Esophagus	Unknown/missing	0	0	26474365	0	NET
Female	55	59	Gallbladder	I	0.85	226	26474365	0.8536559800395589	No
Female	55	59	Gallbladder	II	1.24	328	26474365	1.2389343427122803	No
Female	55	59	Gallbladder	III	0.35	92	26474365	0.3475059741753957	No
Female	55	59	Gallbladder	IV	1.67	441	26474365	1.6657623327320599	No
Female	55	59	Gallbladder	Unknown/missing	0.32	85	26474365	0.32106530222726776	No
Female	55	59	Gallbladder	I	0	1	26474365	0.003777238849732562	NET
Female	55	59	Gallbladder	II	0.02	4	26474365	0.015108955398930249	NET
Female	55	59	Gallbladder	III	0	0	26474365	0	NET
Female	55	59	Gallbladder	IV	0.02	5	26474365	0.018886194248662808	NET
Female	55	59	Gallbladder	Unknown/missing	0.03	8	26474365	0.030217910797860497	NET
Female	55	59	Head and Neck	I	3.83	1014	26474365	3.830120193628818	No
Female	55	59	Head and Neck	II	2.03	538	26474365	2.0321545011561186	No
Female	55	59	Head and Neck	III	2.25	596	26474365	2.251234354440607	No
Female	55	59	Head and Neck	IV	5.62	1488	26474365	5.620531408402052	No
Female	55	59	Head and Neck	Unknown/missing	2.61	690	26474365	2.606294806315468	No
Female	55	59	Head and Neck	I	0.01	3	26474365	0.011331716549197686	NET
Female	55	59	Head and Neck	II	0.01	2	26474365	0.007554477699465124	NET
Female	55	59	Head and Neck	III	0.01	2	26474365	0.007554477699465124	NET
Female	55	59	Head and Neck	IV	0.07	18	26474365	0.06799029929518612	NET
Female	55	59	Head and Neck	Unknown/missing	0.01	3	26474365	0.011331716549197686	NET
Female	55	59	Kidney	I	12.78	3384	26474365	12.782176267494991	NotExpected
Female	55	59	Kidney	II	1.66	440	26474365	1.661985093882327	NotExpected
Female	55	59	Kidney	III	2.24	594	26474365	2.243679876741142	NotExpected
Female	55	59	Kidney	IV	2.45	649	26474365	2.451428013476433	NotExpected
Female	55	59	Kidney	Unknown/missing	0.82	216	26474365	0.8158835915422334	NotExpected
Female	55	59	Liver/Bile-duct	I	2.94	778	26474365	2.9386918250919334	NotExpected
Female	55	59	Liver/Bile-duct	II	1.66	440	26474365	1.661985093882327	NotExpected
Female	55	59	Liver/Bile-duct	III	1.58	419	26474365	1.5826630780379434	NotExpected
Female	55	59	Liver/Bile-duct	IV	1.64	433	26474365	1.6355444219341992	NotExpected
Female	55	59	Liver/Bile-duct	Unknown/missing	1.77	469	26474365	1.7715250205245716	NotExpected
Female	55	59	Lung	I	12.95	3428	26474365	12.948374776883224	No
Female	55	59	Lung	II	2.5	661	26474365	2.4967548796732233	No
Female	55	59	Lung	III	12.38	3278	26474365	12.38178894942334	No
Female	55	59	Lung	IV	26.38	6983	26474365	26.376458887682478	No
Female	55	59	Lung	Unknown/missing	3.43	907	26474365	3.425955636707434	No
Female	55	59	Lung	I	0.94	249	26474365	0.940532473583408	NET
Female	55	59	Lung	II	0.43	115	26474365	0.4343824677192446	NET
Female	55	59	Lung	III	3.97	1051	26474365	3.9698780310689226	NET
Female	55	59	Lung	IV	7.88	2085	26474365	7.875543001692392	NET
Female	55	59	Lung	Unknown/missing	2.53	669	26474365	2.526972790471084	NET
Female	55	59	Lymphoma	I	7.8	2066	26474365	7.803775463547472	NotExpected
Female	55	59	Lymphoma	II	4.25	1126	26474365	4.253170944798865	NotExpected
Female	55	59	Lymphoma	III	4.24	1122	26474365	4.2380619893999345	NotExpected
Female	55	59	Lymphoma	IV	8.37	2216	26474365	8.370361291007358	NotExpected
Female	55	59	Lymphoma	Unknown/missing	2.49	660	26474365	2.492977640823491	NotExpected
Female	55	59	Lymphoid Leukemia	I	0.22	57	26474365	0.21530261443475604	NotExpected
Female	55	59	Lymphoid Leukemia	II	0.13	34	26474365	0.1284261208909071	NotExpected
Female	55	59	Lymphoid Leukemia	III	0.18	47	26474365	0.1775302259374304	NotExpected
Female	55	59	Lymphoid Leukemia	IV	0.28	73	26474365	0.27573843603047704	NotExpected
Female	55	59	Lymphoid Leukemia	Unknown/missing	7.14	1891	26474365	7.1427586648442745	NotExpected
Female	55	59	Melanoma	I	23.72	6279	26474365	23.717282737470757	NotExpected
Female	55	59	Melanoma	II	2.88	762	26474365	2.878256003496212	NotExpected
Female	55	59	Melanoma	III	1.71	452	26474365	1.7073119600791178	NotExpected
Female	55	59	Melanoma	IV	0.91	240	26474365	0.9065373239358149	NotExpected
Female	55	59	Melanoma	Unknown/missing	3.65	966	26474365	3.648812728841655	NotExpected
Female	55	59	Myeloid Neoplasm	I	0	0	26474365	0	NotExpected
Female	55	59	Myeloid Neoplasm	II	0	0	26474365	0	NotExpected
Female	55	59	Myeloid Neoplasm	III	0	0	26474365	0	NotExpected
Female	55	59	Myeloid Neoplasm	IV	0	0	26474365	0	NotExpected
Female	55	59	Myeloid Neoplasm	Unknown/missing	7.26	1921	26474365	7.256075830336252	NotExpected
Female	55	59	Plasma Cell Neoplasm	I	0	0	26474365	0	NotExpected
Female	55	59	Plasma Cell Neoplasm	II	0	0	26474365	0	NotExpected
Female	55	59	Plasma Cell Neoplasm	III	0	0	26474365	0	NotExpected
Female	55	59	Plasma Cell Neoplasm	IV	0	0	26474365	0	NotExpected
Female	55	59	Plasma Cell Neoplasm	Unknown/missing	9.22	2440	26474365	9.216462793347452	NotExpected
Female	55	59	Ovary	I	6.74	1785	26474365	6.742371346772623	NotExpected
Female	55	59	Ovary	II	2.53	671	26474365	2.534527268170549	NotExpected
Female	55	59	Ovary	III	9.45	2502	26474365	9.45065160203087	NotExpected
Female	55	59	Ovary	IV	6.1	1616	26474365	6.10401798116782	NotExpected
Female	55	59	Ovary	Unknown/missing	4.13	1093	26474365	4.128522062757691	NotExpected
Female	55	59	Pancreas	I	0.82	217	26474365	0.8196608303919659	No
Female	55	59	Pancreas	II	3.69	977	26474365	3.690362356188713	No
Female	55	59	Pancreas	III	1.36	360	26474365	1.3598059859037224	No
Female	55	59	Pancreas	IV	7.26	1922	26474365	7.259853069185984	No
Female	55	59	Pancreas	Unknown/missing	1.7	450	26474365	1.699757482379653	No
Female	55	59	Pancreas	I	0.23	60	26474365	0.22663433098395372	NET
Female	55	59	Pancreas	II	0.16	42	26474365	0.1586440316887676	NET
Female	55	59	Pancreas	III	0.03	7	26474365	0.026440671948127933	NET
Female	55	59	Pancreas	IV	0.42	111	26474365	0.4192735123203144	NET
Female	55	59	Pancreas	Unknown/missing	0.04	11	26474365	0.04154962734705818	NET
Female	55	59	Prostate	I	0	0	26474365	0	NotExpected
Female	55	59	Prostate	II	0	0	26474365	0	NotExpected
Female	55	59	Prostate	III	0	0	26474365	0	NotExpected
Female	55	59	Prostate	IV	0	0	26474365	0	NotExpected
Female	55	59	Prostate	Unknown/missing	0	0	26474365	0	NotExpected
Female	55	59	Sarcoma	I	1.46	387	26474365	1.4617914348465015	NotExpected
Female	55	59	Sarcoma	II	0.56	149	26474365	0.5628085886101517	NotExpected
Female	55	59	Sarcoma	III	0.88	233	26474365	0.8800966519876869	NotExpected
Female	55	59	Sarcoma	IV	0.92	243	26474365	0.9178690404850126	NotExpected
Female	55	59	Sarcoma	Unknown/missing	5.83	1544	26474365	5.832056783987076	NotExpected
Female	55	59	Stomach	I	1.09	288	26474365	1.0878447887229779	No
Female	55	59	Stomach	II	0.54	144	26474365	0.5439223943614889	No
Female	55	59	Stomach	III	0.66	175	26474365	0.6610167987031984	No
Female	55	59	Stomach	IV	2.86	757	26474365	2.8593698092475495	No
Female	55	59	Stomach	Unknown/missing	2.31	611	26474365	2.3078929371865953	No
Female	55	59	Stomach	I	0.11	29	26474365	0.10953992664224431	NET
Female	55	59	Stomach	II	0.02	4	26474365	0.015108955398930249	NET
Female	55	59	Stomach	III	0.01	2	26474365	0.007554477699465124	NET
Female	55	59	Stomach	IV	0.03	9	26474365	0.03399514964759306	NET
Female	55	59	Stomach	Unknown/missing	0.05	14	26474365	0.052881343896255865	NET
Female	55	59	Thyroid	I	19.62	5195	26474365	19.62275582436066	NotExpected
Female	55	59	Thyroid	II	3.69	977	26474365	3.690362356188713	NotExpected
Female	55	59	Thyroid	III	6.42	1700	26474365	6.421306044545355	NotExpected
Female	55	59	Thyroid	IV	2.66	704	26474365	2.6591761502117235	NotExpected
Female	55	59	Thyroid	Unknown/missing	2.03	538	26474365	2.0321545011561186	NotExpected
Female	55	59	Urothelial Tract	I	0.34	91	26474365	0.3437287353256631	No
Female	55	59	Urothelial Tract	II	0.13	34	26474365	0.1284261208909071	No
Female	55	59	Urothelial Tract	III	0.29	78	26474365	0.2946246302791398	No
Female	55	59	Urothelial Tract	IV	0.32	84	26474365	0.3172880633775352	No
Female	55	59	Urothelial Tract	Unknown/missing	0.08	21	26474365	0.0793220158443838	No
Female	55	59	Urothelial Tract	I	0	0	26474365	0	NET
Female	55	59	Urothelial Tract	II	0	0	26474365	0	NET
Female	55	59	Urothelial Tract	III	0	0	26474365	0	NET
Female	55	59	Urothelial Tract	IV	0	0	26474365	0	NET
Female	55	59	Urothelial Tract	Unknown/missing	0	0	26474365	0	NET
Female	55	59	Uterus	I	49.92	13217	26474365	49.923765876915276	No
Female	55	59	Uterus	II	4.44	1175	26474365	4.438255648435761	No
Female	55	59	Uterus	III	9.15	2422	26474365	9.148472494052266	No
Female	55	59	Uterus	IV	4.03	1066	26474365	4.026536613814911	No
Female	55	59	Uterus	Unknown/missing	4.53	1199	26474365	4.528909380829342	No
Female	55	59	Uterus	I	0.01	2	26474365	0.007554477699465124	NET
Female	55	59	Uterus	II	0	1	26474365	0.003777238849732562	NET
Female	55	59	Uterus	III	0.02	4	26474365	0.015108955398930249	NET
Female	55	59	Uterus	IV	0.02	4	26474365	0.015108955398930249	NET
Female	55	59	Uterus	Unknown/missing	0.05	13	26474365	0.0491041050465233	NET
Female	55	59	CUP	I	0	0	26474365	0	NotExpected
Female	55	59	CUP	II	0	0	26474365	0	NotExpected
Female	55	59	CUP	III	0	0	26474365	0	NotExpected
Female	55	59	CUP	IV	0	0	26474365	0	NotExpected
Female	55	59	CUP	Unknown/missing	8.02	2122	26474365	8.015300839132497	NotExpected
Female	55	59	Brain	I	0	0	26474365	0	NotExpected
Female	55	59	Brain	II	0	0	26474365	0	NotExpected
Female	55	59	Brain	III	0	0	26474365	0	NotExpected
